"year","artist_name_1","album_name","V1","V2","V3","V4"
2008,"The Jacka","The Street Album",0.256944444444444,0.229166666666667,0.243055555555556,0.270833333333333
2008,"J. Stalin","Gas Nation",0.207692307692308,0.192307692307692,0.223076923076923,0.376923076923077
2008,"Kutt Calhoun","Feature Presentation",0.29054054054054,0.222972972972973,0.195945945945946,0.29054054054054
2008,"Messy Marv","Draped Up and Chipped Out, Vol. 3",0.281818181818182,0.227272727272727,0.227272727272727,0.263636363636364
2008,"K-Salaam","Whose World Is This?",0.241071428571429,0.276785714285714,0.258928571428571,0.223214285714286
2008,"Livewire Da Gang","Pay Ya'self or Spray Ya'self",0.23134328358209,0.186567164179104,0.261194029850746,0.32089552238806
2008,"Look Daggers","Suffer in Style [Deluxe]",0.284615384615385,0.253846153846154,0.207692307692308,0.253846153846154
2008,"Hell Razah","Ultra Sounds of a Renaissance Child",0.201612903225806,0.201612903225806,0.379032258064516,0.217741935483871
2008,"N2Deep","Movement",0.30327868852459,0.221311475409836,0.204918032786885,0.270491803278689
2008,"Ruste Juxx","Indestructible",0.192307692307692,0.253846153846154,0.361538461538462,0.192307692307692
2008,"Fat Pat","I Had a Ghetto Dream",0.28030303030303,0.189393939393939,0.25,0.28030303030303
2008,"JR Writer","Politics and Bullshit",0.301470588235294,0.286764705882353,0.198529411764706,0.213235294117647
2008,"Trae","Against Everything",0.25,0.25,0.201612903225806,0.298387096774194
2008,"Husalah","The Tonka Boyz",0.269230769230769,0.238461538461538,0.192307692307692,0.3
2008,"Thizz Latin","18 Wit a Thizz",0.243055555555556,0.215277777777778,0.354166666666667,0.1875
2008,"8Ball","Doin' It Big",0.207142857142857,0.192857142857143,0.235714285714286,0.364285714285714
2008,"New Jack Hustle","Sound Check",0.3,0.223076923076923,0.207692307692308,0.269230769230769
2008,"Pimp C","Gone But Not Forgotten",0.246666666666667,0.22,0.26,0.273333333333333
2008,"Fakts One","Long Range",0.201388888888889,0.256944444444444,0.284722222222222,0.256944444444444
2008,"J-Ro","J-Ro Rare Earth B-Boy Funk, Vol. 2",0.23015873015873,0.198412698412698,0.293650793650794,0.277777777777778
2008,"J-Hood","Judgement Day",0.254098360655738,0.204918032786885,0.237704918032787,0.30327868852459
2008,"Ransom","Street Cinema",0.201492537313433,0.23134328358209,0.201492537313433,0.365671641791045
2008,"Lyrical","Real Chicano Mixtape",0.258333333333333,0.275,0.258333333333333,0.208333333333333
2008,"Al Slick","Keep It Poppin",0.213235294117647,0.183823529411765,0.227941176470588,0.375
2008,"Grave Plott","The Plott Thickens",0.25,0.265151515151515,0.189393939393939,0.295454545454545
2008,"Lil' Sicko","Let's Ride",0.2734375,0.2421875,0.2109375,0.2734375
2008,"Esham","Sacrificial Lambz",0.253424657534247,0.198630136986301,0.226027397260274,0.321917808219178
2008,"Young Doe","A Product of the Eighties",0.2421875,0.2421875,0.2265625,0.2890625
2008,"Spice 1","West Coast Thugs",0.25,0.221428571428571,0.207142857142857,0.321428571428571
2008,"Prozak","Tales from the Sick",0.2734375,0.1953125,0.2265625,0.3046875
2008,"Lil Chico","Got What It Takes",0.277777777777778,0.261904761904762,0.261904761904762,0.198412698412698
2008,"X-Raided","20/20 Vision",0.217741935483871,0.217741935483871,0.233870967741935,0.330645161290323
2008,"Mr. Lil One","Tha Skorn",0.267241379310345,0.232758620689655,0.232758620689655,0.267241379310345
2008,"Michael Watts","Classic Flows, Vol. 1",0.246031746031746,0.214285714285714,0.341269841269841,0.198412698412698
2008,"Prophet Posse","Hood U.S.A.",0.261194029850746,0.186567164179104,0.246268656716418,0.305970149253731
2008,"Pachechos","Fear of a Green Planet",0.234848484848485,0.189393939393939,0.25,0.325757575757576
2008,"Popa Wu","Visions of the Tenth Chamber, Pt. 2",0.25,0.21969696969697,0.234848484848485,0.295454545454545
2008,"Slow Pain","The Og",0.298387096774194,0.233870967741935,0.201612903225806,0.266129032258065
2008,"TMI Boyz","Grindin for a Purpose",0.190140845070423,0.190140845070423,0.190140845070423,0.429577464788732
2008,"Black Walt","55th Street Legend",0.279661016949153,0.245762711864407,0.228813559322034,0.245762711864407
2008,"K-Rino","Triple Darkness, Vol. 1: Wreck Time",0.21969696969697,0.234848484848485,0.204545454545455,0.340909090909091
2008,"Thizz Latin","18 Reasons",0.265151515151515,0.189393939393939,0.25,0.295454545454545
2008,"Dubee","Thizzmatic",0.316176470588235,0.227941176470588,0.183823529411765,0.272058823529412
2008,"Big Shug","Otherside of the Game",0.261904761904762,0.23015873015873,0.246031746031746,0.261904761904762
2008,"PPT","Denglish",0.246031746031746,0.30952380952381,0.198412698412698,0.246031746031746
2008,"Tony Draper","Street Money",0.226027397260274,0.23972602739726,0.23972602739726,0.294520547945205
2008,"Soldier Ink","Stomper Presents: Unreleased Kuts",0.205555555555556,0.227777777777778,0.272222222222222,0.294444444444444
2008,"The Homie Stretch","Lowrider Dreams",0.282258064516129,0.233870967741935,0.217741935483871,0.266129032258065
2008,"Trash/TPS","Allgrain",0.2265625,0.2734375,0.1953125,0.3046875
2008,"Sky Baller","Tycoon Status",0.223076923076923,0.223076923076923,0.223076923076923,0.330769230769231
2008,"Dat Raskal","No Way Out: The New Underground",0.25,0.236486486486486,0.182432432432432,0.331081081081081
2008,"Ampichino","The Jacka Presents Mysery",0.246478873239437,0.26056338028169,0.190140845070423,0.302816901408451
2008,"UnKcanny","Unkanny the Movement",0.3046875,0.2734375,0.1953125,0.2265625
2008,"Outtasite","Careful What You Wish For",0.291044776119403,0.201492537313433,0.216417910447761,0.291044776119403
2008,"Killa","Streets of My City",0.204545454545455,0.189393939393939,0.204545454545455,0.401515151515151
2008,"Knightowl","Code of Silence",0.25,0.204545454545455,0.25,0.295454545454545
2008,"Buff1","There's Only, Vol. 1",0.269230769230769,0.253846153846154,0.207692307692308,0.269230769230769
2008,"Bloods","The Right Side, Vol. 1",0.207142857142857,0.207142857142857,0.235714285714286,0.35
2008,"Crips","The Left Side, Vol. 1",0.221428571428571,0.192857142857143,0.235714285714286,0.35
2008,"Skeey","That'z Koolizimo",0.30327868852459,0.270491803278689,0.221311475409836,0.204918032786885
2008,"Ese Bobby","Southland Psycho",0.242647058823529,0.213235294117647,0.301470588235294,0.242647058823529
2008,"Code Red","Party Code",0.26,0.273333333333333,0.233333333333333,0.233333333333333
2008,"Fatsoe","Life 101",0.245762711864407,0.279661016949153,0.211864406779661,0.26271186440678
2008,"32","32nd Street",0.276785714285714,0.241071428571429,0.241071428571429,0.241071428571429
2008,"Rock","Shell Shock",0.246031746031746,0.277777777777778,0.198412698412698,0.277777777777778
2008,"The Kaze","Block 2 the Basement",0.286885245901639,0.221311475409836,0.221311475409836,0.270491803278689
2008,"Bloods","Bloods and Crips: Bangin on Wax",0.23972602739726,0.253424657534247,0.198630136986301,0.308219178082192
2008,"2-Sav","Still Sav'd Out",0.316176470588235,0.227941176470588,0.183823529411765,0.272058823529412
2008,"Immortal Soldierz","Welcome 2 tha Gas Chamber",0.26056338028169,0.21830985915493,0.176056338028169,0.345070422535211
2008,"DJ Bobby Black","Crack Addiction NY",0.284615384615385,0.238461538461538,0.207692307692308,0.269230769230769
2008,"K-Rino","Triple Darkness, Vol. 3: Coalition Ambush",0.25,0.21969696969697,0.21969696969697,0.310606060606061
2008,"Motive","Mo-Llinium: The Takeover Begins",0.261904761904762,0.198412698412698,0.214285714285714,0.325396825396825
2008,"Calle 13","Los de Atrás Vienen Conmigo",0.217741935483871,0.346774193548387,0.217741935483871,0.217741935483871
2008,"Daddy Yankee","Talento de Barrio",0.310606060606061,0.295454545454545,0.204545454545455,0.189393939393939
2008,"Porta","En Boca De Tantos",0.253623188405797,0.181159420289855,0.239130434782609,0.326086956521739
2008,"Ivy Queen","Ivy Queen 2008 World Tour Live!",0.233870967741935,0.298387096774194,0.25,0.217741935483871
2008,"Gente de Zona","Lo Mejor Que Suena Ahora [Sony BMG]",0.241666666666667,0.275,0.275,0.208333333333333
2008,"Baby Boy","Ya No Llores...Let Me Love You",0.223076923076923,0.253846153846154,0.330769230769231,0.192307692307692
2008,"Eric Bobo","Meeting of the Minds",0.236842105263158,0.289473684210526,0.254385964912281,0.219298245614035
2008,"Dinero","Money, Power and Honor",0.261904761904762,0.198412698412698,0.214285714285714,0.325396825396825
2008,"Arcángel","El Fenómeno",0.245762711864407,0.26271186440678,0.26271186440678,0.228813559322034
2008,"Erre XI","Luny Tunes Presents: Erre XI",0.229166666666667,0.270833333333333,0.229166666666667,0.270833333333333
2008,"Cartel de Santa","Cartel de Santa, Vol. 4",0.261194029850746,0.261194029850746,0.261194029850746,0.216417910447761
2008,"Mr. Criminal","Mr. Criminal Presents: The Strongest Only Survive",0.210144927536232,0.210144927536232,0.253623188405797,0.326086956521739
2008,"Stomper","The New West Coast",0.25,0.272222222222222,0.161111111111111,0.316666666666667
2008,"Juan Gotti","The Chronicles of Juan Ramos",0.25,0.266129032258065,0.217741935483871,0.266129032258065
2008,"Mr. Spanky","Representing: Representando",0.272058823529412,0.198529411764706,0.242647058823529,0.286764705882353
2008,"Malverde","La Leyenda Continua",0.23015873015873,0.261904761904762,0.277777777777778,0.23015873015873
2008,"Los Blanco","Blanco's Way",0.266129032258065,0.25,0.233870967741935,0.25
2008,"Mal Hablado","Bad Mouth",0.238888888888889,0.283333333333333,0.172222222222222,0.305555555555556
2008,"Cheek","Kuka Sä Oot",0.235714285714286,0.207142857142857,0.307142857142857,0.25
2008,"Manny Loco","Platano Con Salami",0.291044776119403,0.261194029850746,0.23134328358209,0.216417910447761
2008,"Los Traficantes de Darkroom Familia","Conecta del Norte",0.208333333333333,0.225,0.308333333333333,0.258333333333333
2008,"Junior","My Life",0.284615384615385,0.238461538461538,0.207692307692308,0.269230769230769
2008,"Ese Villen/Lysto","The Next Chapter",0.286885245901639,0.254098360655738,0.221311475409836,0.237704918032787
2008,"Jimmy Flavor","Flavor of the Year",0.265151515151515,0.25,0.189393939393939,0.295454545454545
2008,"Charlie Row Campo","Slow Jams",0.28030303030303,0.234848484848485,0.189393939393939,0.295454545454545
2008,"Chino Grande","Still Active",0.3,0.227272727272727,0.245454545454545,0.227272727272727
2008,"The Dukes Click","Original Gangsters",0.30952380952381,0.214285714285714,0.198412698412698,0.277777777777778
2008,"Brown Pride Soldiers","Brown Pride Soldiers",0.246031746031746,0.214285714285714,0.214285714285714,0.325396825396825
2008,"Charlie Row Campo","For the Streets",0.257352941176471,0.242647058823529,0.198529411764706,0.301470588235294
2008,"Zammy","Mi Primer Capitulo",0.225,0.291666666666667,0.241666666666667,0.241666666666667
2008,"Nelly","Brass Knuckles",0.207692307692308,0.376923076923077,0.192307692307692,0.223076923076923
2008,"LL Cool J","Exit 13",0.238461538461538,0.269230769230769,0.192307692307692,0.3
2008,"T-Pain","Thr33 Ringz",0.269230769230769,0.3,0.238461538461538,0.192307692307692
2008,"Kanye West","808s & Heartbreak",0.214285714285714,0.214285714285714,0.30952380952381,0.261904761904762
2008,"Flo Rida","Mail on Sunday",0.297101449275362,0.282608695652174,0.181159420289855,0.239130434782609
2008,"Shwayze","Shwayze",0.217741935483871,0.25,0.330645161290323,0.201612903225806
2008,"Cherish","The Truth",0.216417910447761,0.32089552238806,0.261194029850746,0.201492537313433
2008,"Kevin Rudolf","In the City",0.237704918032787,0.30327868852459,0.221311475409836,0.237704918032787
2008,"Tyga","No Introduction",0.25,0.314516129032258,0.233870967741935,0.201612903225806
2008,"Yo Majesty","Futuristically Speaking... Never Be Afraid",0.267123287671233,0.335616438356164,0.184931506849315,0.212328767123288
2008,"One Block Radius","One Block Radius",0.23015873015873,0.261904761904762,0.293650793650794,0.214285714285714
2008,"Colt Ford","Ride Through the Country",0.261904761904762,0.341269841269841,0.198412698412698,0.198412698412698
2008,"Coolio","Steal Hear",0.293650793650794,0.293650793650794,0.198412698412698,0.214285714285714
2008,"Nelly","The Lowdown Unauthorized",0.232758620689655,0.301724137931034,0.232758620689655,0.232758620689655
2008,"Heavy D","Vibes",0.204918032786885,0.286885245901639,0.30327868852459,0.204918032786885
2008,"Vanilla Ice","Vanilla Ice Is Back!: Hip Hop Classics",0.294642857142857,0.241071428571429,0.223214285714286,0.241071428571429
2008,"Danny!","And I Love Her: Original Motion Picture Soundtrack",0.204225352112676,0.302816901408451,0.288732394366197,0.204225352112676
2008,"Culcha Candela","Culcha Candela Live",0.2734375,0.3203125,0.2109375,0.1953125
2008,"N-Dubz","Uncle B",0.204545454545455,0.325757575757576,0.28030303030303,0.189393939393939
2008,"Sirens","Say Goodbye to LA LA Land",0.208333333333333,0.308333333333333,0.275,0.208333333333333
2008,"Erran Baron Cohen","Erran Baron Cohen Presents: Songs in the Key of Hanukkah",0.204545454545455,0.310606060606061,0.295454545454545,0.189393939393939
2008,"The Starlite Singers","Ultimate Sports Mix",0.21969696969697,0.356060606060606,0.21969696969697,0.204545454545455
2008,"Skatebård","Cosmos",0.234848484848485,0.356060606060606,0.21969696969697,0.189393939393939
2008,"Mistah F.A.B.","Tonite Show with Mistah Fab, Pt. 2: The Sequal",0.217741935483871,0.314516129032258,0.266129032258065,0.201612903225806
2008,"Latin Legacy","Latin Legacy",0.241666666666667,0.325,0.208333333333333,0.225
2008,"Tzu","Computer Love",0.265151515151515,0.295454545454545,0.25,0.189393939393939
2008,"R-3","Bad Kid Turned Good",0.217741935483871,0.314516129032258,0.266129032258065,0.201612903225806
2008,"Justice Moon","Moonshine",0.241666666666667,0.341666666666667,0.208333333333333,0.208333333333333
2008,"Common","Universal Mind Control",0.242647058823529,0.345588235294118,0.213235294117647,0.198529411764706
2008,"The Roots","Rising Down",0.204918032786885,0.237704918032787,0.286885245901639,0.270491803278689
2008,"3OH!3","Want",0.268115942028986,0.268115942028986,0.210144927536232,0.253623188405797
2008,"Q-Tip","The Renaissance",0.198529411764706,0.345588235294118,0.257352941176471,0.198529411764706
2008,"N.E.R.D","Seeing Sounds",0.264285714285714,0.35,0.178571428571429,0.207142857142857
2008,"Murs","Murs for President",0.221428571428571,0.25,0.235714285714286,0.292857142857143
2008,"Gym Class Heroes","The Quilt",0.223076923076923,0.330769230769231,0.238461538461538,0.207692307692308
2008,"G. Love & Special Sauce","Superhero Brother",0.221311475409836,0.336065573770492,0.237704918032787,0.204918032786885
2008,"Gnarls Barkley","The Odd Couple",0.15625,0.29375,0.36875,0.18125
2008,"Cadence Weapon","Afterparty Babies",0.208333333333333,0.325,0.258333333333333,0.208333333333333
2008,"Flobots","Fight with Tools",0.214285714285714,0.214285714285714,0.30952380952381,0.261904761904762
2008,"Michael Franti & Spearhead","Power to the Peaceful 2005",0.198412698412698,0.198412698412698,0.30952380952381,0.293650793650794
2008,"Atmosphere","When Life Gives You Lemons, You Paint That Shit Gold",0.241666666666667,0.208333333333333,0.291666666666667,0.258333333333333
2008,"Del the Funky Homosapien","Eleventh Hour",0.204918032786885,0.286885245901639,0.30327868852459,0.204918032786885
2008,"Beans","Thorns",0.2109375,0.1953125,0.3359375,0.2578125
2008,"Caparezza","Le dimensioni del mio caos",0.25,0.25,0.25,0.25
2008,"Peanut Butter Wolf","Badd Santa: A Stones Throw Records Xmas",0.254098360655738,0.336065573770492,0.204918032786885,0.204918032786885
2008,"Lyrics Born","Everywhere at Once",0.225,0.341666666666667,0.225,0.208333333333333
2008,"Subtle","ExitingARM",0.208333333333333,0.208333333333333,0.358333333333333,0.225
2008,"The Living Legends","The Gathering",0.261194029850746,0.276119402985075,0.201492537313433,0.261194029850746
2008,"Connie Price & the Keystones","Tell Me Something",0.225,0.325,0.241666666666667,0.208333333333333
2008,"The Mighty Underdogs","Droppin' Science Fiction",0.21969696969697,0.386363636363636,0.189393939393939,0.204545454545455
2008,"Eagle Nebula","Cosmic Headphones",0.284615384615385,0.238461538461538,0.207692307692308,0.269230769230769
2008,"K-the-I???","Yesterday, Today & Tomorrow",0.223076923076923,0.192307692307692,0.223076923076923,0.361538461538462
2008,"Afroman","Greatest Hitz Live",0.2578125,0.2890625,0.2109375,0.2421875
2008,"Slakah the Beatchild","Soul Movement, Vol. 1",0.2109375,0.1953125,0.3828125,0.2109375
2008,"Craig G","Operation Take Back Hip-Hop",0.226027397260274,0.23972602739726,0.308219178082192,0.226027397260274
2008,"Sonic Sum","Films",0.201612903225806,0.25,0.330645161290323,0.217741935483871
2008,"Kaboose","Excuse Me",0.234848484848485,0.21969696969697,0.25,0.295454545454545
2008,"Johnson & Jonson","Johnson & Jonson",0.23015873015873,0.23015873015873,0.277777777777778,0.261904761904762
2008,"The Fixxers","Street Masterpiece",0.211864406779661,0.296610169491525,0.228813559322034,0.26271186440678
2008,"Jazz Liberatorz","Clin d'Oeil",0.217741935483871,0.201612903225806,0.379032258064516,0.201612903225806
2008,"Looptroop Rockers","Good Things",0.204918032786885,0.319672131147541,0.221311475409836,0.254098360655738
2008,"Animal Farm","The Unknown",0.23015873015873,0.293650793650794,0.277777777777778,0.198412698412698
2008,"Truth Universal","Self Determination",0.246031746031746,0.23015873015873,0.261904761904762,0.261904761904762
2008,"Tha 4orce","Mind the Gap, Vol. 2",0.267241379310345,0.267241379310345,0.25,0.21551724137931
2008,"Ken Can Cook","Ken Can Cook",0.204918032786885,0.221311475409836,0.368852459016393,0.204918032786885
2008,"DJ Babu","Duck Season, Vol. 3",0.225,0.325,0.225,0.225
2008,"J. Rawls","Rawls and Middle",0.186567164179104,0.201492537313433,0.425373134328358,0.186567164179104
2008,"Metermaids","Nightlife",0.217741935483871,0.346774193548387,0.233870967741935,0.201612903225806
2008,"Json","Life on Life",0.234848484848485,0.28030303030303,0.21969696969697,0.265151515151515
2008,"J. Rawls","The Liquid Crystal Project, Vol. 2",0.217741935483871,0.266129032258065,0.314516129032258,0.201612903225806
2008,"Bobby Evans","Freak-A-Zoid Robots",0.22463768115942,0.297101449275362,0.268115942028986,0.210144927536232
2008,"C-Rayz Walz","Freestyle vs. Written",0.223076923076923,0.284615384615385,0.238461538461538,0.253846153846154
2008,"East Coast Avengers","Prison Planet",0.204545454545455,0.234848484848485,0.25,0.310606060606061
2008,"Qwel & Kip Killagain","The New Wine",0.23134328358209,0.186567164179104,0.261194029850746,0.32089552238806
2008,"Dagha","The Divorce",0.233870967741935,0.217741935483871,0.266129032258065,0.282258064516129
2008,"Dooney","Pull Your Pants Up",0.254385964912281,0.236842105263158,0.289473684210526,0.219298245614035
2008,"G. Brown","G-Code",0.228813559322034,0.26271186440678,0.228813559322034,0.279661016949153
2008,"Y@K Ballz","Scifentology II",0.2578125,0.2421875,0.2265625,0.2734375
2008,"Uncut Raw","First Toke",0.217741935483871,0.217741935483871,0.362903225806452,0.201612903225806
2008,"Opio","Vulture's Wisdom, Vol. 1",0.258333333333333,0.275,0.258333333333333,0.208333333333333
2008,"Umi","The Other Side of History",0.192857142857143,0.25,0.378571428571429,0.178571428571429
2008,"Winnie Coopers","Worth the Weight",0.198412698412698,0.404761904761905,0.198412698412698,0.198412698412698
2008,"Tuff Crew","DJ Too Tuff's Lost",0.25,0.330645161290323,0.217741935483871,0.201612903225806
2008,"LMNO","Let'emknow",0.201492537313433,0.186567164179104,0.380597014925373,0.23134328358209
2008,"The Streets","Everything Is Borrowed",0.201298701298701,0.305194805194805,0.24025974025974,0.253246753246753
2008,"Estelle","Shine",0.223076923076923,0.315384615384615,0.253846153846154,0.207692307692308
2008,"Roots Manuva","Slime & Reason",0.22463768115942,0.253623188405797,0.253623188405797,0.268115942028986
2008,"dan le sac Vs Scroobius Pip","Angles",0.195652173913043,0.282608695652174,0.340579710144928,0.181159420289855
2008,"Zion I","The Take Over",0.198630136986301,0.308219178082192,0.294520547945205,0.198630136986301
2008,"Pete Rock","NY's Finest",0.204918032786885,0.254098360655738,0.319672131147541,0.221311475409836
2008,"Maino","If Tomorrow Comes...",0.277777777777778,0.214285714285714,0.261904761904762,0.246031746031746
2008,"Fat Joe","The Elephant in the Room",0.2265625,0.1953125,0.2109375,0.3671875
2008,"9th Wonder","The Formula",0.234848484848485,0.234848484848485,0.310606060606061,0.21969696969697
2008,"Akrobatik","Absolute Value",0.254098360655738,0.270491803278689,0.270491803278689,0.204918032786885
2008,"Breez Evahflowin","Troublemakers",0.241666666666667,0.225,0.291666666666667,0.241666666666667
2008,"Ron Browz","The Wonder Years",0.223076923076923,0.238461538461538,0.223076923076923,0.315384615384615
2008,"Mr. Hyde","The Chronicles of the Beast Man",0.25,0.201612903225806,0.217741935483871,0.330645161290323
2008,"Lil' Dap","I-A-Dap",0.277777777777778,0.23015873015873,0.214285714285714,0.277777777777778
2008,"Doap Nixon","Sour Diesel",0.310606060606061,0.204545454545455,0.189393939393939,0.295454545454545
2008,"Vast Aire","Dueces Wild",0.23015873015873,0.214285714285714,0.214285714285714,0.341269841269841
2008,"Moe Pope","Moe Pope and Headnodic Are Megaphone",0.208333333333333,0.225,0.325,0.241666666666667
2008,"R-Swift","Soap Box",0.204918032786885,0.270491803278689,0.30327868852459,0.221311475409836
2008,"Vordul Mega","Megagraphitti",0.25,0.201612903225806,0.217741935483871,0.330645161290323
2008,"Young Gunz","Rapid Fire",0.261904761904762,0.246031746031746,0.214285714285714,0.277777777777778
2008,"Soul Purpose","The Construction",0.217741935483871,0.217741935483871,0.25,0.314516129032258
2008,"Duke Da God","Harlem Classics",0.238461538461538,0.238461538461538,0.223076923076923,0.3
2008,"Mighty Joseph","Empire State",0.3,0.269230769230769,0.207692307692308,0.223076923076923
2008,"L-Boy","The South Side Boss",0.25,0.310606060606061,0.204545454545455,0.234848484848485
2008,"Nature","Pain Killer",0.25,0.189393939393939,0.25,0.310606060606061
2008,"Tha Trademarc","Inferiority Complex",0.214285714285714,0.261904761904762,0.214285714285714,0.30952380952381
2008,"Show & A.G.","Live Hard",0.198412698412698,0.357142857142857,0.246031746031746,0.198412698412698
2008,"Black Milk","Tronic",0.282258064516129,0.233870967741935,0.266129032258065,0.217741935483871
2008,"Black Milk","The Set Up",0.237704918032787,0.221311475409836,0.336065573770492,0.204918032786885
2008,"Black Milk","Caltroit",0.241666666666667,0.258333333333333,0.258333333333333,0.241666666666667
2008,"Guilty Simpson","Ode to the Ghetto",0.25,0.298387096774194,0.217741935483871,0.233870967741935
2008,"eLZhi","The Preface",0.225,0.208333333333333,0.341666666666667,0.225
2008,"Krizz Kaliko","Vitiligo",0.269230769230769,0.223076923076923,0.238461538461538,0.269230769230769
2008,"Illa J","Yancey Boys",0.214285714285714,0.198412698412698,0.388888888888889,0.198412698412698
2008,"Mars Black","Stay Black",0.239130434782609,0.253623188405797,0.239130434782609,0.268115942028986
2008,"Drive By","Pony Down (Prelude)",0.284615384615385,0.223076923076923,0.238461538461538,0.253846153846154
2008,"Paperd Up Productions","Let Me In Here",0.2265625,0.2109375,0.2734375,0.2890625
2008,"Webbie","Savage Life 2",0.3203125,0.2109375,0.2109375,0.2578125
2008,"B.G.","Life in the Concrete Jungle",0.325396825396825,0.214285714285714,0.214285714285714,0.246031746031746
2008,"D-Boyz","Life of a D-Boyz",0.2578125,0.3359375,0.2109375,0.1953125
2008,"B.G.","From BG to OG: The Makin' of a Boss",0.274647887323944,0.316901408450704,0.190140845070423,0.21830985915493
2008,"Baby D","A-Town Secret Weapon",0.325,0.241666666666667,0.225,0.208333333333333
2008,"J-Bo","ATL's Finest",0.291666666666667,0.275,0.225,0.208333333333333
2008,"Stack$","Crazee & Confuzed",0.3046875,0.1953125,0.2421875,0.2578125
2008,"Mixmaster Throwback","Throwback Trax: Old School Instrumental Tribute to Ludacris",0.237704918032787,0.221311475409836,0.336065573770492,0.204918032786885
2008,"Trae","Streets of the South, Pt. 2",0.25,0.204545454545455,0.28030303030303,0.265151515151515
2008,"The Empire","Southern Slang, Vol. 9",0.3,0.223076923076923,0.207692307692308,0.269230769230769
2008,"DJ Bobby Black","Down and Dirty, Vol. 27",0.280821917808219,0.267123287671233,0.171232876712329,0.280821917808219
2008,"Big Unk","Tolerated But Hated",0.25,0.204545454545455,0.204545454545455,0.340909090909091
2008,"Makavelikamp","Thug Nation",0.2734375,0.1953125,0.2578125,0.2734375
2008,"T.I.","Paper Trail",0.272058823529412,0.227941176470588,0.272058823529412,0.227941176470588
2008,"The Game","LAX",0.266129032258065,0.233870967741935,0.201612903225806,0.298387096774194
2008,"Young Jeezy","The Recession",0.2578125,0.2890625,0.2109375,0.2421875
2008,"Plies","Da Realist",0.284615384615385,0.192307692307692,0.192307692307692,0.330769230769231
2008,"E-40","The Ball Street Journal",0.277777777777778,0.261904761904762,0.198412698412698,0.261904761904762
2008,"Plies","Definition of Real",0.269230769230769,0.192307692307692,0.192307692307692,0.346153846153846
2008,"Savage","Savage Island",0.265151515151515,0.310606060606061,0.204545454545455,0.21969696969697
2008,"Plies","Battle for Supremacy, Vol. 3",0.2734375,0.2578125,0.2109375,0.2578125
2008,"Nappy Roots","The Humdinger",0.189393939393939,0.189393939393939,0.189393939393939,0.431818181818182
2008,"Plies","Southern Lean, Vol. 5",0.265151515151515,0.204545454545455,0.204545454545455,0.325757575757576
2008,"Plies","Taking Back the Streets",0.2734375,0.2109375,0.2109375,0.3046875
2008,"Blood Raw","My Life the True Testimony",0.2421875,0.2421875,0.2578125,0.2578125
2008,"Massiv","Ein Mann Ein Wort",0.217741935483871,0.201612903225806,0.314516129032258,0.266129032258065
2008,"Lil C","Keep on Stackin, Vol. 4",0.266129032258065,0.233870967741935,0.233870967741935,0.266129032258065
2008,"D.I.T.C.","The Movement",0.265151515151515,0.189393939393939,0.234848484848485,0.310606060606061
2008,"Skatterman","Word on tha Streets",0.253623188405797,0.181159420289855,0.253623188405797,0.311594202898551
2008,"Gutta","Heads Will Roll",0.223076923076923,0.192307692307692,0.207692307692308,0.376923076923077
2008,"MJG","This Might Be the Day",0.269230769230769,0.238461538461538,0.253846153846154,0.238461538461538
2008,"Lil' Blacky","Dedicated 2 You",0.237704918032787,0.254098360655738,0.286885245901639,0.221311475409836
2008,"Southside Soldiers","Gangsta Chronicles",0.325757575757576,0.21969696969697,0.204545454545455,0.25
2008,"Dom Pachino","Power Rules",0.223076923076923,0.223076923076923,0.207692307692308,0.346153846153846
2008,"Chaundon","Carnage",0.30952380952381,0.246031746031746,0.214285714285714,0.23015873015873
2008,"Mister D","Mister D Presents: Southland Music",0.298387096774194,0.217741935483871,0.201612903225806,0.282258064516129
2008,"Lachat","Da Hood Homegirl",0.241666666666667,0.225,0.208333333333333,0.325
2008,"D Buck","Shiftkits & Hood Chicks",0.270491803278689,0.221311475409836,0.237704918032787,0.270491803278689
2008,"Hawkman","Murda and Mayhem",0.263513513513513,0.168918918918919,0.29054054054054,0.277027027027027
2008,"Shyan Selah","Brave New World",0.236486486486486,0.182432432432432,0.277027027027027,0.304054054054054
2008,"Slow Pain","Straight Gangsta",0.269230769230769,0.207692307692308,0.3,0.223076923076923
2008,"40 Cal.","Cal Muga",0.293650793650794,0.23015873015873,0.261904761904762,0.214285714285714
2008,"Mixmaster Throwback","Dr. Dre Old School Tribute",0.28030303030303,0.265151515151515,0.21969696969697,0.234848484848485
2008,"40 Cal.","Leader of the New School",0.284615384615385,0.207692307692308,0.253846153846154,0.253846153846154
2008,"Nickpeace","The San Nico Instrumentals",0.198412698412698,0.23015873015873,0.341269841269841,0.23015873015873
2008,"24/7 Hustlaz","Under the Influence",0.275,0.241666666666667,0.241666666666667,0.241666666666667
2008,"Slick Pulla","Omerta: Code of the Streets",0.234848484848485,0.204545454545455,0.21969696969697,0.340909090909091
2008,"Grand Theft Hood","It's All in Da Game",0.238461538461538,0.207692307692308,0.223076923076923,0.330769230769231
2008,"Trill N True","Hood Certified",0.2265625,0.1953125,0.2265625,0.3515625
2008,"Juice","The Certificate",0.25,0.204545454545455,0.234848484848485,0.310606060606061
